gene1,gene2,STRING_score,double,gene_mouse,scRNA,gene_SHH_link,gene1_SHH_corr,gene2_SHH_corr
SALL1,WNT4,0.457,keep,tested,expressed,FALSE,0.0263464310169133,2.67780518301584e-05
SCG3,ZFPM2,0.467,keep,NA,expressed,FALSE,0.0512999834076458,0.000180367609084725
SFRP1,SHH,0.577,keep,tested,expressed,TRUE,0.261302351406635,1
SFRP1,VANGL2,0.679,keep,tested,expressed,FALSE,0.261302351406635,0.00279506704500166
SFRP1,WNT4,0.946,keep,tested,expressed,FALSE,0.261302351406635,2.67780518301584e-05
SHANK1,SHANK2,0.968,keep,NA,expressed,FALSE,0.00990693524551644,0.03103521387539
SHH,TGFB3,0.532,keep,SHH,expressed,FALSE,1,4.81377888782815e-06
SHH,WNT4,0.552,keep,SHH,expressed,FALSE,1,2.67780518301584e-05
SHH,STK36,0.663,keep,SHH,expressed,FALSE,1,0.0226638194743119
SHH,TGFBR1,0.43,keep,SHH,expressed,FALSE,1,0.0370457019540602
SHH,ULK3,0.55,keep,SHH,expressed,FALSE,1,0.00971892984491926
SHH,VANGL2,0.594,keep,SHH,expressed,FALSE,1,0.00279506704500166
SMAD7,TGFB3,0.783,keep,NA,expressed,FALSE,0.0125828322890138,4.81377888782815e-06
SMAD7,ZFPM2,0.461,keep,NA,expressed,FALSE,0.0125828322890138,0.000180367609084725
SMAD7,TGFBR1,0.999,keep,NA,expressed,FALSE,0.0125828322890138,0.0370457019540602
SMARCC2,TLE3,0.425,keep,NA,expressed,FALSE,0.0393936997437384,0.00543477035828737
SMOC2,SPON1,0.424,keep,NA,expressed,FALSE,0.00420145746087071,0.6862151884736
SNX1,SNX25,0.514,keep,NA,expressed,FALSE,0.00234479425882918,0.00351347791264861
SNX1,VPS26B,0.996,keep,NA,expressed,FALSE,0.00234479425882918,1.196942959317e-06
SNX25,TGFBR1,0.446,keep,NA,expressed,FALSE,0.00351347791264861,0.0370457019540602
SORCS3,VPS26B,0.468,keep,NA,expressed,FALSE,0.000393936530486949,1.196942959317e-06
SOWAHC,STOM,0.402,keep,NA,expressed,FALSE,0.197557586072276,0.0343259046017262
SRSF6,SSB,0.571,keep,NA,expressed,FALSE,0.190618583240151,0.000352936776943019
SRSF6,SRSF8,0.753,keep,NA,expressed,FALSE,0.190618583240151,2.45871937414598e-05
STAMBPL1,USP21,0.41,keep,NA,expressed,FALSE,0.000475375222696136,0.00212856623590723
STK36,WDR19,0.426,keep,NA,expressed,FALSE,0.0226638194743119,2.78890792302443e-05
STOM,ZNF362,0.41,keep,NA,expressed,FALSE,0.0343259046017262,0.0292015950377686
TAF6,USP44,0.469,keep,NA,expressed,FALSE,6.85172589959148e-06,0.103153146001007
TAF6,USP3,0.481,keep,NA,expressed,FALSE,6.85172589959148e-06,0.00538303493111382
TEKT2,ZMYND10,0.611,keep,NA,expressed,FALSE,0.0031312270698937,0.000426465748510227
TEKT2,TUBA1A,0.856,keep,NA,expressed,FALSE,0.0031312270698937,0.00824881513846549
TGFB3,TGFBR1,0.999,keep,NA,expressed,FALSE,4.81377888782815e-06,0.0370457019540602
TLE2,TLE3,0.917,keep,NA,expressed,FALSE,0.113906165745265,0.00543477035828737
TLE3,ZMIZ1,0.471,keep,NA,expressed,FALSE,0.00543477035828737,0.239935111548886
TOX,TOX2,0.559,keep,NA,expressed,FALSE,0.0525321782693803,0.000918149291449128
TRAF3IP1,WDR35,0.874,keep,NA,expressed,FALSE,0.000893366701171766,0.00589851961535907
TRAF3IP1,WDR19,0.888,keep,NA,expressed,FALSE,0.000893366701171766,2.78890792302443e-05
TSPAN13,TSPAN6,0.487,keep,NA,expressed,FALSE,0.0630218344296754,0.000111683705475353
TYMP,UCKL1,0.758,keep,NA,expressed,FALSE,0.000258026440826986,0.00260295368677482
VANGL2,WNT4,0.786,keep,NA,expressed,FALSE,0.00279506704500166,2.67780518301584e-05
VIPAS39,VPS41,0.536,keep,NA,expressed,FALSE,0.00205953569889285,2.58195371386129e-05
WDR19,ZMYND10,0.473,keep,NA,expressed,FALSE,2.78890792302443e-05,0.000426465748510227
WDR19,WDR35,0.999,keep,NA,expressed,FALSE,2.78890792302443e-05,0.00589851961535907
WDR35,ZMYND10,0.434,keep,NA,expressed,FALSE,0.00589851961535907,0.000426465748510227
APOA1,ABCA1,0.999,exclude,NA,expressed,FALSE,0.0558908122561575,0.0713072748800199
CELSR2,ABCA1,0.546,exclude,NA,expressed,FALSE,0.0396321235814428,0.0713072748800199
HADHB,ABCA1,0.48,exclude,NA,expressed,FALSE,0.0516989312277486,0.0713072748800199
NR1I2,ABCA1,0.429,exclude,NA,expressed,FALSE,0.000325764065971598,0.0713072748800199
MBTPS1,ABCA1,0.509,exclude,NA,expressed,FALSE,0.00739477852390269,0.0713072748800199
ABCG1,ABCA1,0.54,exclude,NA,expressed,FALSE,0.000396886571911337,0.0713072748800199
CHD9,ABCA1,0.427,exclude,NA,expressed,FALSE,0.000572936909560125,0.0713072748800199
TNRC6B,ABCA1,0.521,exclude,NA,expressed,FALSE,0.0426903362984009,0.0713072748800199
MTTP,ABCA1,0.566,exclude,NA,expressed,FALSE,0.115787879444773,0.0713072748800199
RXRA,ABCA1,0.916,exclude,NA,expressed,FALSE,0.135757844072098,0.0713072748800199
HPGD,ABCC4,0.424,exclude,NA,expressed,FALSE,0.000953838994481211,5.70620300408606e-05
NR1I2,ABCC4,0.722,exclude,NA,expressed,FALSE,0.000325764065971598,5.70620300408606e-05
ABCG1,ABCC4,0.591,exclude,NA,expressed,FALSE,0.000396886571911337,5.70620300408606e-05
APOA1,ABCG1,0.997,exclude,NA,expressed,FALSE,0.0558908122561575,0.000396886571911337
HADHB,ABCG1,0.451,exclude,NA,expressed,FALSE,0.0516989312277486,0.000396886571911337
MTTP,ABCG1,0.42,exclude,NA,expressed,FALSE,0.115787879444773,0.000396886571911337
RXRA,ABCG1,0.815,exclude,NA,expressed,FALSE,0.135757844072098,0.000396886571911337
LYPLA2,ABHD3,0.488,exclude,NA,expressed,FALSE,0.000235901149041903,0.000168777149823991
OXCT1,ACAD8,0.431,exclude,NA,expressed,FALSE,2.34960768534111e-05,1.75811844469073e-05
HSDL1,ACAD8,0.454,exclude,NA,expressed,FALSE,0.00328761173417456,1.75811844469073e-05
ACADS,ACAD8,0.939,exclude,NA,expressed,FALSE,3.12730894431615e-06,1.75811844469073e-05
ALDH1B1,ACAD8,0.417,exclude,NA,expressed,FALSE,9.85732431771271e-05,1.75811844469073e-05
VPS26B,ACAD8,0.422,exclude,NA,expressed,FALSE,1.196942959317e-06,1.75811844469073e-05
ECHDC2,ACAD8,0.555,exclude,NA,expressed,FALSE,0.0637242505088718,1.75811844469073e-05
CRYL1,ACAD8,0.603,exclude,NA,expressed,FALSE,3.77191319245461e-05,1.75811844469073e-05
HADHB,ACAD8,0.704,exclude,NA,expressed,FALSE,0.0516989312277486,1.75811844469073e-05
OXCT1,ACADS,0.506,exclude,NA,expressed,FALSE,2.34960768534111e-05,3.12730894431615e-06
PC,ACADS,0.454,exclude,NA,expressed,FALSE,1.88604643863344e-05,3.12730894431615e-06
ACSF2,ACADS,0.548,exclude,NA,expressed,FALSE,0.00094097206134505,3.12730894431615e-06
ECHDC2,ACADS,0.603,exclude,NA,expressed,FALSE,0.0637242505088718,3.12730894431615e-06
CRYL1,ACADS,0.645,exclude,NA,expressed,FALSE,3.77191319245461e-05,3.12730894431615e-06
ALDH1B1,ACADS,0.885,exclude,NA,expressed,FALSE,9.85732431771271e-05,3.12730894431615e-06
ALDH7A1,ACADS,0.887,exclude,NA,expressed,FALSE,0.0640640646767524,3.12730894431615e-06
HADHB,ACADS,0.985,exclude,NA,expressed,FALSE,0.0516989312277486,3.12730894431615e-06
GPSM1,ACKR3,0.4,exclude,NA,expressed,FALSE,9.74350555687654e-05,0.493720384520869
PSMA7,ACKR3,0.428,exclude,NA,expressed,FALSE,0.00116336248587619,0.493720384520869
CXCR4,ACKR3,0.996,exclude,NA,expressed,FALSE,0.106669358550061,0.493720384520869
CRYL1,ACSF2,0.539,exclude,NA,expressed,FALSE,3.77191319245461e-05,0.00094097206134505
HADHB,ACSF2,0.469,exclude,NA,expressed,FALSE,0.0516989312277486,0.00094097206134505
ECHDC2,ACSF2,0.531,exclude,NA,expressed,FALSE,0.0637242505088718,0.00094097206134505
CHRD,ACVR2B,0.482,exclude,NA,expressed,FALSE,1.50353944715565e-06,0.0468570966093605
TGFB3,ACVR2B,0.495,exclude,NA,expressed,FALSE,4.81377888782815e-06,0.0468570966093605
SNX1,ACVR2B,0.557,exclude,NA,expressed,FALSE,0.00234479425882918,0.0468570966093605
SMAD7,ACVR2B,0.829,exclude,NA,expressed,FALSE,0.0125828322890138,0.0468570966093605
LEFTY1,ACVR2B,0.921,exclude,NA,expressed,FALSE,1.63782096055271e-05,0.0468570966093605
BMP1,ACVR2B,0.439,exclude,NA,expressed,FALSE,0.0642225946313085,0.0468570966093605
BMPER,ACVR2B,0.67,exclude,NA,expressed,FALSE,0.00133356827784874,0.0468570966093605
BMPR2,ACVR2B,0.951,exclude,NA,expressed,FALSE,0.176559803563537,0.0468570966093605
TGFBR1,ACVR2B,0.999,exclude,NA,expressed,FALSE,0.0370457019540602,0.0468570966093605
NTRK2,ADCYAP1R1,0.774,exclude,NA,expressed,FALSE,0.67648009689057,0.0020994952406617
GLP1R,ADCYAP1R1,0.451,exclude,NA,expressed,FALSE,0.00371453529508141,0.0020994952406617
GCGR,ADCYAP1R1,0.456,exclude,NA,expressed,FALSE,0.000131257808137947,0.0020994952406617
CXCR4,ADCYAP1R1,0.451,exclude,NA,expressed,FALSE,0.106669358550061,0.0020994952406617
IGF1R,ADCYAP1R1,0.594,exclude,NA,expressed,FALSE,0.171417071798311,0.0020994952406617
ARHGEF6,AFF2,0.445,exclude,NA,expressed,FALSE,0.00153385851767562,0.259293759479568
GRM7,AFF2,0.488,exclude,NA,expressed,FALSE,2.31625824880652e-06,0.259293759479568
NLGN3,AFF2,0.439,exclude,NA,expressed,FALSE,0.0635305170825713,0.259293759479568
GRM4,AFF2,0.545,exclude,NA,expressed,FALSE,0.00111072790924883,0.259293759479568
RPS6,AGA,0.413,exclude,NA,expressed,FALSE,0.00208068130791036,0.0013397311711661
FANCE,AK3,0.444,exclude,NA,expressed,FALSE,7.47188314924801e-05,0.00974490425983016
AK5,AK3,0.519,exclude,NA,expressed,FALSE,0.00774441219196884,0.00974490425983016
MANEAL,AK3,0.424,exclude,NA,expressed,FALSE,4.03785797587376e-05,0.00974490425983016
ENPP3,AK3,0.902,exclude,NA,expressed,FALSE,3.56409797519516e-14,0.00974490425983016
FANCE,AK5,0.444,exclude,NA,expressed,FALSE,7.47188314924801e-05,0.00774441219196884
IGLON5,AK5,0.54,exclude,NA,expressed,FALSE,0.000853079880767648,0.00774441219196884
PNMA2,AK5,0.454,exclude,NA,expressed,FALSE,0.141965824523325,0.00774441219196884
ENPP3,AK5,0.902,exclude,NA,expressed,FALSE,3.56409797519516e-14,0.00774441219196884
ALDH7A1,ALDH1B1,0.415,exclude,NA,expressed,FALSE,0.0640640646767524,9.85732431771271e-05
WDR73,ALPK3,0.418,exclude,NA,expressed,FALSE,0.00025031974562936,3.12545918451766e-05
CXCR4,ANGPTL2,0.561,exclude,NA,expressed,FALSE,0.106669358550061,0.0138575381174038
NCOA3,ANKRD11,0.67,exclude,NA,expressed,FALSE,0.00236981990238958,0.000531011992078754
ZNF425,ANTXR1,0.482,exclude,NA,expressed,FALSE,0.000192928699800916,0.0548608954176018
COL12A1,ANTXR1,0.57,exclude,NA,expressed,FALSE,0.000441808597759817,0.0548608954176018
SFRP1,APC,0.428,exclude,tested,expressed,FALSE,0.261302351406635,0.119077011048641
KHDRBS3,APC,0.44,exclude,NA,expressed,FALSE,0.00474702397319914,0.119077011048641
UCKL1,APC,0.475,exclude,NA,expressed,FALSE,0.00260295368677482,0.119077011048641
VANGL2,APC,0.489,exclude,NA,expressed,FALSE,0.00279506704500166,0.119077011048641
TLE3,APC,0.508,exclude,NA,expressed,FALSE,0.00543477035828737,0.119077011048641
TLE2,APC,0.526,exclude,NA,expressed,FALSE,0.113906165745265,0.119077011048641
CDH10,APC,0.549,exclude,NA,expressed,FALSE,0.000196736594166434,0.119077011048641
CDH6,APC,0.552,exclude,NA,expressed,FALSE,0.0162166096621244,0.119077011048641
CDH15,APC,0.552,exclude,NA,expressed,FALSE,3.23981841784576e-06,0.119077011048641
CDH7,APC,0.555,exclude,NA,expressed,FALSE,0.0177319801105296,0.119077011048641
MCM6,APEX1,0.403,exclude,NA,expressed,FALSE,4.97238688688167e-05,1.1834177700845e-06
NHEJ1,APEX1,0.467,exclude,NA,expressed,FALSE,0.000383410113440627,1.1834177700845e-06
ERCC6,APEX1,0.566,exclude,NA,expressed,FALSE,0.00204251279467302,1.1834177700845e-06
SCG3,APOA1,0.459,exclude,NA,expressed,FALSE,0.0512999834076458,0.0558908122561575
CHD9,APOA1,0.4,exclude,NA,expressed,FALSE,0.000572936909560125,0.0558908122561575
FAM20A,APOA1,0.416,exclude,NA,NA,FALSE,0.00119541912533394,0.0558908122561575
C1R,APOA1,0.547,exclude,NA,expressed,FALSE,0.00215483026534597,0.0558908122561575
RXRA,APOA1,0.567,exclude,NA,expressed,FALSE,0.135757844072098,0.0558908122561575
SELENOP,APOA1,0.58,exclude,NA,NA,FALSE,5.32072432419278e-05,0.0558908122561575
NCAM1,APOA1,0.612,exclude,NA,expressed,FALSE,0.0806611808596926,0.0558908122561575
BMP1,APOA1,0.797,exclude,NA,expressed,FALSE,0.0642225946313085,0.0558908122561575
MTTP,APOA1,0.899,exclude,NA,expressed,FALSE,0.115787879444773,0.0558908122561575
SHANK2,APPL2,0.422,exclude,NA,expressed,FALSE,0.03103521387539,0.00267933363084146
SHANK2,ARHGEF6,0.526,exclude,NA,expressed,FALSE,0.03103521387539,0.00153385851767562
DOCK1,ARHGEF6,0.628,exclude,NA,expressed,FALSE,0.0563408111709039,0.00153385851767562
RAC3,ARHGEF6,0.927,exclude,NA,expressed,FALSE,1.95095734322891e-05,0.00153385851767562
DPY19L2,ARMC2,0.401,exclude,NA,expressed,FALSE,0.000840213629623312,6.16562220724909e-05
CFAP65,ARMC2,0.453,exclude,NA,NA,FALSE,0.000120423302223446,6.16562220724909e-05
CFAP58,ARMC2,0.613,exclude,NA,NA,FALSE,9.99354357021863e-05,6.16562220724909e-05
WDR19,ARMC2,0.46,exclude,NA,expressed,FALSE,2.78890792302443e-05,6.16562220724909e-05
DLL3,ASCL1,0.681,exclude,NA,expressed,FALSE,0.00181183000403487,0.0544113572363883
GLI1,ASCL1,0.537,exclude,NA,expressed,FALSE,0.0788665442997865,0.0544113572363883
NEUROG3,ASCL1,0.705,exclude,NA,expressed,FALSE,0.00260619253597112,0.0544113572363883
NTRK2,ASCL1,0.41,exclude,NA,expressed,FALSE,0.67648009689057,0.0544113572363883
LIN28A,ASCL1,0.47,exclude,NA,expressed,FALSE,0.0109733262503473,0.0544113572363883
HEY1,ASCL1,0.499,exclude,NA,expressed,FALSE,0.0246888393136628,0.0544113572363883
ELAVL3,ASCL1,0.508,exclude,NA,expressed,FALSE,0.00726353907702157,0.0544113572363883
NCAM1,ASCL1,0.527,exclude,NA,expressed,FALSE,0.0806611808596926,0.0544113572363883
FOXN4,ASCL1,0.55,exclude,NA,expressed,FALSE,3.39485697008123e-05,0.0544113572363883
NKX6-2,ASCL1,0.56,exclude,NA,expressed,FALSE,0.000621788683985722,0.0544113572363883
DCX,ASCL1,0.635,exclude,NA,expressed,FALSE,0.327478501750503,0.0544113572363883
NKX2-1,ASCL1,0.654,exclude,NA,expressed,FALSE,0.586649938657414,0.0544113572363883
SHH,ASCL1,0.658,exclude,SHH,expressed,FALSE,1,0.0544113572363883
FOXA2,ASCL1,0.738,exclude,NA,expressed,FALSE,0.420851659651168,0.0544113572363883
NES,ASCL1,0.744,exclude,NA,expressed,FALSE,0.173820223332922,0.0544113572363883
NKX2-2,ASCL1,0.872,exclude,NA,expressed,FALSE,0.338227513580033,0.0544113572363883
FOXO1,ATG14,0.403,exclude,NA,expressed,FALSE,0.0773664950596631,0.00369628369032008
ULK3,ATG14,0.425,exclude,NA,expressed,FALSE,0.00971892984491926,0.00369628369032008
DYNLL2,ATG14,0.511,exclude,NA,expressed,FALSE,0.0216492890641546,0.00369628369032008
PIK3C2B,ATG14,0.6,exclude,NA,expressed,FALSE,0.0148919517145716,0.00369628369032008
ATG4D,ATG14,0.711,exclude,NA,expressed,FALSE,2.23601560103196e-07,0.00369628369032008
ATG9B,ATG14,0.726,exclude,NA,expressed,FALSE,1.204770901075e-05,0.00369628369032008
ULK1,ATG14,0.999,exclude,NA,expressed,FALSE,0.0108915758480401,0.00369628369032008
ATG9B,ATG4D,0.688,exclude,NA,expressed,FALSE,1.204770901075e-05,2.23601560103196e-07
ULK3,ATG4D,0.707,exclude,NA,expressed,FALSE,0.00971892984491926,2.23601560103196e-07
ULK1,ATG4D,0.83,exclude,NA,expressed,FALSE,0.0108915758480401,2.23601560103196e-07
ULK1,ATG9B,0.895,exclude,NA,expressed,FALSE,0.0108915758480401,1.204770901075e-05
ULK3,ATG9B,0.689,exclude,NA,expressed,FALSE,0.00971892984491926,1.204770901075e-05
BMP1,ATP2B4,0.487,exclude,NA,expressed,FALSE,0.0642225946313085,0.0208533618926688
ITPR1,ATP2B4,0.477,exclude,NA,expressed,FALSE,0.00135768713405362,0.0208533618926688
G6PD,ATP2B4,0.415,exclude,NA,expressed,FALSE,0.00275233443138684,0.0208533618926688
GDI2,ATP2B4,0.424,exclude,NA,expressed,FALSE,1.08151808332941e-05,0.0208533618926688
KCNQ2,ATP2B4,0.443,exclude,NA,expressed,FALSE,3.44830359608765e-05,0.0208533618926688
PTPN6,ATP2B4,0.533,exclude,NA,expressed,FALSE,0.00012290224580892,0.0208533618926688
SLC26A4,ATP2B4,0.584,exclude,NA,expressed,FALSE,1.21409661446702e-05,0.0208533618926688
ATP2C2,ATP2B4,0.633,exclude,NA,expressed,FALSE,0.161793086395196,0.0208533618926688
GNPTG,ATP2C2,0.52,exclude,NA,expressed,FALSE,0.0699197877994745,0.161793086395196
DNAAF4,ATP2C2,0.753,exclude,NA,NA,FALSE,0.000170341566799131,0.161793086395196
NR1I2,B4GALNT1,0.424,exclude,NA,expressed,FALSE,0.000325764065971598,0.00108716961639988
ST8SIA1,B4GALNT1,0.985,exclude,NA,expressed,FALSE,0.0123677227511857,0.00108716961639988
SOWAHC,BASP1,0.411,exclude,NA,expressed,FALSE,0.197557586072276,0.0617639973124515
NCAM1,BASP1,0.502,exclude,NA,expressed,FALSE,0.0806611808596926,0.0617639973124515
CYB561D1,BCCIP,0.454,exclude,NA,expressed,FALSE,2.05630824067285e-05,0.00619130851888173
CHRD,BMP1,0.984,exclude,NA,expressed,FALSE,1.50353944715565e-06,0.0642225946313085
TGFB3,BMP1,0.462,exclude,NA,expressed,FALSE,4.81377888782815e-06,0.0642225946313085
LOXL1,BMP1,0.727,exclude,NA,expressed,FALSE,2.37381432887821e-05,0.0642225946313085
LRP4,BMP1,0.439,exclude,NA,expressed,FALSE,0.12916900475785,0.0642225946313085
COL27A1,BMP1,0.569,exclude,NA,expressed,FALSE,0.00016037723319966,0.0642225946313085
BMPR2,BMP1,0.707,exclude,NA,expressed,FALSE,0.176559803563537,0.0642225946313085
C1R,BMP1,0.92,exclude,NA,expressed,FALSE,0.00215483026534597,0.0642225946313085
CHRD,BMPER,0.799,exclude,NA,expressed,FALSE,1.50353944715565e-06,0.00133356827784874
BMPR2,BMPER,0.678,exclude,NA,expressed,FALSE,0.176559803563537,0.00133356827784874
CHRD,BMPR2,0.718,exclude,NA,expressed,FALSE,1.50353944715565e-06,0.176559803563537
TGFB3,BMPR2,0.595,exclude,NA,expressed,FALSE,4.81377888782815e-06,0.176559803563537
SMAD7,BMPR2,0.884,exclude,NA,expressed,FALSE,0.0125828322890138,0.176559803563537
KIT,BMPR2,0.683,exclude,NA,expressed,FALSE,0.0125550723908042,0.176559803563537
NTRK3,BMPR2,0.438,exclude,NA,expressed,FALSE,0.0051870219629433,0.176559803563537
NES,BMPR2,0.428,exclude,NA,expressed,FALSE,0.173820223332922,0.176559803563537
RUNX2,BMPR2,0.474,exclude,NA,NA,FALSE,0.106668882179129,0.176559803563537
TGFBR1,BMPR2,0.722,exclude,NA,expressed,FALSE,0.0370457019540602,0.176559803563537
GALNT18,C1GALT1C1L,0.677,exclude,NA,expressed,FALSE,0.000622184558795879,0.000185365030026964
GALNT9,C1GALT1C1L,0.668,exclude,NA,expressed,FALSE,0.000386924660042581,0.000185365030026964
FBLN1,C1R,0.456,exclude,NA,expressed,FALSE,0.00666907917797056,0.00215483026534597
ZSCAN2,C7orf25,0.418,exclude,NA,expressed,FALSE,3.22484808982007e-05,4.35616772756539e-05
RASGRF2,CAMK2B,0.493,exclude,NA,expressed,FALSE,0.125920026838474,0.000481714343583125
GRIA4,CAMK2B,0.589,exclude,NA,expressed,FALSE,0.0758217147837081,0.000481714343583125
SHANK1,CAMK2B,0.434,exclude,NA,expressed,FALSE,0.00990693524551644,0.000481714343583125
OPCML,CAMK2B,0.47,exclude,NA,expressed,FALSE,0.0894844171973387,0.000481714343583125
QKI,CAMK2B,0.4,exclude,tested,expressed,FALSE,0.437431013922024,0.000481714343583125
OGT,CAMK2B,0.493,exclude,NA,expressed,FALSE,3.14298808498165e-05,0.000481714343583125
MPRIP,CAMK2B,0.4,exclude,NA,expressed,FALSE,1.10089975887351e-05,0.000481714343583125
DCX,CAPN6,0.56,exclude,NA,expressed,FALSE,0.327478501750503,0.424366701381111
CKMT2,CASQ2,0.421,exclude,NA,expressed,FALSE,7.00013905578828e-06,0.00919388542495639
MYOCD,CASQ2,0.444,exclude,NA,expressed,FALSE,0.0896004509185944,0.00919388542495639
SYNPO2,CASQ2,0.466,exclude,NA,expressed,FALSE,2.03467931601331e-14,0.00919388542495639
KCNJ8,CASQ2,0.473,exclude,NA,expressed,FALSE,9.18382668478654e-05,0.00919388542495639
TP53INP1,CASZ1,0.451,exclude,NA,expressed,FALSE,0.00750273709258561,0.000351148629410961
DNAAF1,CATSPERG,0.448,exclude,NA,expressed,FALSE,0.000298276544822291,0.0214818190067102
SRSF6,CCNL2,0.403,exclude,NA,expressed,FALSE,0.190618583240151,0.00308195208252196
E2F2,CCNL2,0.544,exclude,NA,expressed,FALSE,0.00479585999946509,0.00308195208252196
FOXO1,CCNL2,0.418,exclude,NA,expressed,FALSE,0.0773664950596631,0.00308195208252196
IGF1R,CCNL2,0.4,exclude,NA,expressed,FALSE,0.171417071798311,0.00308195208252196
GLI1,CD24,0.48,exclude,NA,expressed,FALSE,0.0788665442997865,0.000163679390191586
KIT,CD24,0.669,exclude,NA,expressed,FALSE,0.0125550723908042,0.000163679390191586
SHH,CD24,0.507,exclude,SHH,expressed,FALSE,1,0.000163679390191586
PIGM,CD24,0.482,exclude,NA,expressed,FALSE,6.11663502508393e-06,0.000163679390191586
NES,CD24,0.543,exclude,NA,expressed,FALSE,0.173820223332922,0.000163679390191586
CXCR4,CD24,0.64,exclude,NA,expressed,FALSE,0.106669358550061,0.000163679390191586
CNTN1,CD24,0.403,exclude,NA,expressed,FALSE,2.65144160685114e-05,0.000163679390191586
NCAM1,CD24,0.571,exclude,NA,expressed,FALSE,0.0806611808596926,0.000163679390191586
MACROD2,CDH10,0.48,exclude,NA,expressed,FALSE,6.87018055992485e-06,0.000196736594166434
TLE2,CDH10,0.532,exclude,NA,expressed,FALSE,0.113906165745265,0.000196736594166434
SHANK2,CDH10,0.555,exclude,NA,expressed,FALSE,0.03103521387539,0.000196736594166434
NLGN3,CDH10,0.724,exclude,NA,expressed,FALSE,0.0635305170825713,0.000196736594166434
CDH6,CDH10,0.782,exclude,NA,expressed,FALSE,0.0162166096621244,0.000196736594166434
CDH7,CDH10,0.827,exclude,NA,expressed,FALSE,0.0177319801105296,0.000196736594166434
CDH15,CDH10,0.834,exclude,NA,expressed,FALSE,3.23981841784576e-06,0.000196736594166434
CDH6,CDH15,0.841,exclude,NA,expressed,FALSE,0.0162166096621244,3.23981841784576e-06
CLDN23,CDH15,0.49,exclude,NA,expressed,FALSE,0.0167311695433298,3.23981841784576e-06
NCAM1,CDH15,0.575,exclude,NA,expressed,FALSE,0.0806611808596926,3.23981841784576e-06
CDH7,CDH15,0.835,exclude,NA,expressed,FALSE,0.0177319801105296,3.23981841784576e-06
RUNX2,CDH6,0.511,exclude,NA,NA,FALSE,0.106668882179129,0.0162166096621244
CDH7,CDH6,0.799,exclude,NA,expressed,FALSE,0.0177319801105296,0.0162166096621244
FZD9,CELSR1,0.758,exclude,NA,expressed,FALSE,0.00562768889898243,0.0432256505475225
VANGL2,CELSR1,0.975,exclude,NA,expressed,FALSE,0.00279506704500166,0.0432256505475225
LYPD6,CELSR2,0.439,exclude,NA,expressed,FALSE,0.00164262653338525,0.0396321235814428
SORCS3,CELSR2,0.658,exclude,NA,expressed,FALSE,0.000393936530486949,0.0396321235814428
FZD9,CELSR2,0.692,exclude,NA,expressed,FALSE,0.00562768889898243,0.0396321235814428
VANGL2,CELSR2,0.755,exclude,NA,expressed,FALSE,0.00279506704500166,0.0396321235814428
CFAP300,CEP126,0.527,exclude,NA,NA,FALSE,6.96398919365564e-05,0.00151398161438285
ZMYND10,CFAP300,0.628,exclude,NA,expressed,FALSE,0.000426465748510227,6.96398919365564e-05
DAW1,CFAP300,0.564,exclude,NA,expressed,FALSE,0.000397944356189063,6.96398919365564e-05
DNAAF4,CFAP300,0.618,exclude,NA,NA,FALSE,0.000170341566799131,6.96398919365564e-05
DNAAF1,CFAP300,0.616,exclude,NA,expressed,FALSE,0.000298276544822291,6.96398919365564e-05
CFAP61,CFAP58,0.628,exclude,NA,NA,FALSE,9.29409821581927e-06,9.99354357021863e-05
CFAP65,CFAP58,0.416,exclude,NA,NA,FALSE,0.000120423302223446,9.99354357021863e-05
IQCA1,CFAP58,0.437,exclude,NA,expressed,FALSE,0.0227047852633724,9.99354357021863e-05
IQCA1,CFAP61,0.464,exclude,NA,expressed,FALSE,0.0227047852633724,9.29409821581927e-06
TIAM2,CHD9,0.434,exclude,NA,expressed,FALSE,1.20651460965443e-05,0.000572936909560125
RXRA,CHD9,0.802,exclude,NA,expressed,FALSE,0.135757844072098,0.000572936909560125
TGFB3,CHRD,0.458,exclude,NA,expressed,FALSE,4.81377888782815e-06,1.50353944715565e-06
NKX2-2,CHRD,0.49,exclude,NA,expressed,FALSE,0.338227513580033,1.50353944715565e-06
FRZB,CHRD,0.534,exclude,tested,expressed,FALSE,0.556107652448465,1.50353944715565e-06
FOXA2,CHRD,0.537,exclude,NA,expressed,FALSE,0.420851659651168,1.50353944715565e-06
SMAD7,CHRD,0.549,exclude,NA,expressed,FALSE,0.0125828322890138,1.50353944715565e-06
LEFTY1,CHRD,0.559,exclude,NA,expressed,FALSE,1.63782096055271e-05,1.50353944715565e-06
OLFM1,CHRD,0.561,exclude,NA,expressed,FALSE,0.0501985505008058,1.50353944715565e-06
SHH,CHRD,0.578,exclude,SHH,expressed,FALSE,1,1.50353944715565e-06
RIN3,CHRNA3,0.418,exclude,NA,expressed,FALSE,0.00123469978109822,0.00345149327455044
ZC3H12C,CLDN23,0.417,exclude,NA,expressed,FALSE,0.00102971463305766,0.0167311695433298
CMTM7,CMTM3,0.896,exclude,NA,expressed,FALSE,0.00780499683404499,0.0041037717910986
ITPR1,CNTN1,0.484,exclude,NA,expressed,FALSE,0.00135768713405362,2.65144160685114e-05
NFASC,CNTN1,0.998,exclude,NA,expressed,FALSE,0.00443278207954576,2.65144160685114e-05
