gene1,gene2,STRING_score,double,gene_sc,gene_mouse,gene_pattern,gene_SHH_link,gene_SHH_corr,combined_score_SHH
VCL,LIMA1,0.773,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
PALLD,LIMA1,0.565,exclude,expressed,NA,FALSE,FALSE,-0.125509006338346,0
SALL1,LIN28A,0.407,exclude,expressed,tested,FALSE,FALSE,0.0263464310169133,0
ZIC3,LIN28A,0.53,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
SOX2,LIN28A,0.983,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,LIN28A,0.666,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
NES,LIN28A,0.533,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
OTX2,LIN28A,0.521,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
ZNF362,LIN28A,0.546,exclude,expressed,NA,FALSE,FALSE,0.0292015950377686,0
PAX6,LIN28A,0.558,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
NKX2-1,LMO1,0.442,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
LMO4,LMO1,0.627,exclude,expressed,NA,FALSE,FALSE,-0.0281499534267294,0
SSBP3,LMO1,0.644,exclude,expressed,NA,FALSE,FALSE,0.205143446357996,0
SSBP3,LMO4,0.863,exclude,expressed,NA,FALSE,FALSE,0.205143446357996,0
S1PR1,LPAR1,0.428,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
RGS16,LPAR1,0.559,exclude,expressed,NA,FALSE,FALSE,-0.391903539182906,0
VCL,LPP,0.631,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
PALLD,LPP,0.657,exclude,expressed,NA,FALSE,FALSE,-0.125509006338346,0
UBC,LRIG1,0.517,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
PTPRG,LRIG1,0.561,exclude,expressed,NA,FALSE,FALSE,-0.135344790745557,0
SHH,LRP4,0.414,exclude,expressed,SHH,TRUE,FALSE,1,0
SPON1,LRP4,0.503,exclude,NA,tested,TRUE,FALSE,0.6862151884736,0
PTCH1,MAN2A1,0.465,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
TGFBR1,MAX,0.405,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
PALLD,MAX,0.503,exclude,expressed,NA,FALSE,FALSE,-0.125509006338346,0
PAQR9,MMD,0.401,exclude,expressed,NA,FALSE,FALSE,-0.0999089565061846,0
SLC5A3,MRPS6,0.695,exclude,expressed,NA,FALSE,FALSE,-0.0189023964553291,0
VCL,MSN,0.951,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
RAB5A,MSN,0.421,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
RAB11FIP1,MSN,0.451,exclude,expressed,NA,FALSE,FALSE,-0.133505740143378,0
PLS1,MSN,0.862,exclude,expressed,NA,FALSE,FALSE,-0.0177014048604349,0
PALLD,MSN,0.474,exclude,expressed,NA,FALSE,FALSE,-0.125509006338346,0
RRBP1,MSN,0.509,exclude,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
PODXL,MSN,0.576,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
TPM4,MSN,0.655,exclude,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
VCL,MYLK,0.814,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
MYLPF,MYLK,0.738,exclude,NA,NA,FALSE,FALSE,NA,0
TPM1,MYLK,0.857,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
MYOCD,MYLK,0.546,exclude,expressed,NA,FALSE,FALSE,0.0896004509185944,0
TPM4,MYLK,0.707,exclude,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
VCL,MYLPF,0.571,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
PDLIM3,MYLPF,0.483,exclude,expressed,NA,FALSE,FALSE,-0.126281937903493,0
TPM4,MYLPF,0.748,exclude,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
TPM1,MYLPF,0.833,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
SLC20A2,MYORG,0.814,exclude,expressed,NA,FALSE,FALSE,0.0205433758696672,0
NKX2-2,MYRF,0.617,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
TMEM98,MYRF,0.759,exclude,expressed,NA,TRUE,FALSE,0.063008594872243,0
NRG1,NAV1,0.496,exclude,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
RTN4,NAV1,0.536,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
TNC,NCAM1,0.483,exclude,expressed,NA,FALSE,FALSE,-0.571965383598493,0
NTRK2,NCAM1,0.693,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHH,NCAM1,0.467,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,NCAM1,0.549,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,NCAM1,0.427,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
NKX2-1,NCAM1,0.632,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
NLGN3,NCAM1,0.58,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NES,NCAM1,0.665,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
PODXL,NCAM1,0.465,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
NLGN1,NCAM1,0.647,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
PCSK5,NCAM1,0.614,exclude,expressed,NA,TRUE,FALSE,-0.582000411044313,0
PAX6,NCAM1,0.535,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
NOTCH2,NES,0.431,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
SLIT1,NES,0.515,exclude,expressed,tested,FALSE,FALSE,0.720732362812193,0
NTRK2,NES,0.546,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
NRG1,NES,0.435,exclude,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
SHH,NES,0.703,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,NES,0.891,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,NES,0.795,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
PTCH1,NES,0.432,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
NKX2-1,NES,0.431,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
RUNX2,NES,0.45,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
NKX2-2,NES,0.506,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
OTX2,NES,0.621,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
PAX6,NES,0.859,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
SMOC1,NID1,0.439,exclude,expressed,NA,FALSE,FALSE,-0.724398421265092,0
TNC,NID1,0.48,exclude,expressed,NA,FALSE,FALSE,-0.571965383598493,0
SFRP1,NKD1,0.434,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
WNT5B,NKD1,0.431,exclude,expressed,NA,FALSE,FALSE,-0.456646223108817,0
PRICKLE1,NKD1,0.487,exclude,expressed,NA,FALSE,FALSE,-0.181493603710968,0
SHH,NKX2-1,0.689,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,NKX2-1,0.627,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,NKX2-1,0.456,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
PTCH1,NKX2-1,0.407,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
SP8,NKX2-1,0.433,exclude,expressed,NA,FALSE,FALSE,-0.215100304702379,0
SHH,NKX2-2,0.821,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,NKX2-2,0.6,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,NKX2-2,0.59,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
PTCH1,NKX2-2,0.527,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
OTX2,NKX2-2,0.554,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
PAX6,NKX2-2,0.88,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
OTX2,NKX2-8,0.431,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
NPTX2,NLGN1,0.796,exclude,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NTRK2,NLGN1,0.534,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHANK1,NLGN1,0.926,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
SHANK2,NLGN1,0.914,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
NLGN3,NLGN1,0.799,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
TLE2,NLGN1,0.491,exclude,expressed,NA,FALSE,FALSE,0.113906165745265,0
NTRK2,NLGN3,0.408,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHANK1,NLGN3,0.904,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
SHANK2,NLGN3,0.958,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
SLC35F1,NLGN3,0.425,exclude,expressed,NA,FALSE,FALSE,-0.0647315343489829,0
TLE2,NLGN3,0.495,exclude,expressed,NA,FALSE,FALSE,0.113906165745265,0
ST8SIA1,NMD3,0.617,exclude,expressed,NA,FALSE,FALSE,0.0123677227511857,0
WDR43,NMD3,0.707,exclude,expressed,NA,FALSE,FALSE,-0.0106304168332427,0
TOX3,NOTCH2,0.421,exclude,expressed,NA,FALSE,FALSE,-0.0167013853875173,0
TGFBR1,NOTCH2,0.4,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
RUNX2,NOTCH2,0.41,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
ZIC3,NOTCH2,0.44,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
PTCH1,NOTCH2,0.49,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
SOX2,NOTCH2,0.504,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
TNRC6B,NOTCH2,0.529,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
UBC,NOTCH2,0.536,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SHH,NOTCH2,0.553,exclude,expressed,SHH,TRUE,FALSE,1,0
TNRC6C,NOTCH2,0.555,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
SRSF6,NOVA1,0.548,exclude,expressed,NA,FALSE,FALSE,0.190618583240151,0
QKI,NOVA1,0.455,exclude,expressed,tested,FALSE,FALSE,0.437431013922024,0
TFPI2,NPTX2,0.448,exclude,expressed,NA,FALSE,FALSE,-0.365312766025465,0
VGF,NPTX2,0.522,exclude,expressed,NA,FALSE,FALSE,-0.196903112663474,0
TEX15,NPTX2,0.429,exclude,expressed,NA,FALSE,FALSE,0.112440467877325,0
PPP1R14C,NPTX2,0.466,exclude,expressed,NA,FALSE,FALSE,0.472916484906927,0
PLK2,NPTX2,0.469,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
NTRK2,NRG1,0.4,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
RTN4,NRG1,0.443,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
UBC,NRG1,0.538,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
OPCML,NTRK2,0.53,exclude,expressed,NA,FALSE,FALSE,0.0894844171973387,0
PGF,NTRK2,0.685,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
TIAM1,NTRK2,0.908,exclude,expressed,NA,FALSE,FALSE,-0.273097556698402,0
PRSS23,ODF2L,0.531,exclude,expressed,NA,TRUE,FALSE,-0.507503541654668,0
PDE4D,OPCML,0.439,exclude,expressed,NA,FALSE,FALSE,-0.105250653390443,0
RAB5A,OPTN,0.405,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
ULK1,OPTN,0.687,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
UBC,OPTN,0.996,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SALL1,OTX2,0.41,exclude,expressed,tested,FALSE,FALSE,0.0263464310169133,0
ZIC5,OTX2,0.501,exclude,expressed,tested,FALSE,FALSE,-0.653486521066101,0
ZIC3,OTX2,0.685,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
SHH,OTX2,0.74,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,OTX2,0.914,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,OTX2,0.807,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
ZIC2,OTX2,0.684,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
PAX6,OTX2,0.479,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
VCL,PALLD,0.469,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
PRSS23,PALLD,0.457,exclude,expressed,NA,TRUE,FALSE,-0.507503541654668,0
PDLIM3,PALLD,0.409,exclude,expressed,NA,FALSE,FALSE,-0.126281937903493,0
PODXL,PALLD,0.512,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
PGRMC1,PAQR9,0.649,exclude,expressed,NA,FALSE,FALSE,0.0892456911123242,0
SOX2,PATZ1,0.425,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
XBP1,PAX6,0.438,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
SLIT1,PAX6,0.609,exclude,expressed,tested,FALSE,FALSE,0.720732362812193,0
ZIC3,PAX6,0.401,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
SHH,PAX6,0.829,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,PAX6,0.977,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,PAX6,0.899,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
PTCH1,PAX6,0.494,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
VAX1,PAX6,0.416,exclude,expressed,NA,FALSE,FALSE,-0.242519199652834,0
ZIC2,PAX6,0.494,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
SOX5,PAX6,0.62,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
SP8,PAX6,0.6,exclude,expressed,NA,FALSE,FALSE,-0.215100304702379,0
SMARCC2,PAX6,0.556,exclude,expressed,NA,FALSE,FALSE,0.0393936997437384,0
UNC5D,PCDH9,0.456,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
SHANK2,PDE4D,0.471,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
TPM1,PDLIM3,0.525,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
SOWAHC,PERP,0.458,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
SEMA3F,PGF,0.49,exclude,expressed,NA,FALSE,FALSE,-0.0139883519261768,0
PODXL,PGF,0.406,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
RXRA,PLAGL1,0.443,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
RTL1,PLAGL1,0.472,exclude,expressed,NA,FALSE,FALSE,-0.457158173567558,0
SGCE,PLAGL1,0.675,exclude,expressed,NA,FALSE,FALSE,-0.0361709961423958,0
SEPTIN3,PLK2,0.4,exclude,NA,NA,FALSE,FALSE,0.0360308422192058,0
SOX1,PNMA2,0.745,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
RPLP1,PNRC2,0.508,exclude,expressed,NA,FALSE,FALSE,-0.0513903718282423,0
UPF3A,PNRC2,0.784,exclude,expressed,NA,FALSE,FALSE,0.0180711564774755,0
SOX2,PODXL,0.442,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
REV3L,POLH,0.986,exclude,expressed,NA,FALSE,FALSE,-0.0169826667734269,0
SEM1,POLH,0.441,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
UBC,POLH,0.908,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SOX5,PRDM16,0.406,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
STOM,PRDX6,0.5,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
TMEM68,PRDX6,0.596,exclude,expressed,NA,FALSE,FALSE,-0.089926917933374,0
S1PR1,PREX1,0.617,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
RHOU,PREX1,0.457,exclude,expressed,NA,FALSE,FALSE,-0.369039767888272,0
SFRP1,PRICKLE1,0.434,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
SEM1,PRICKLE1,0.436,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
UBC,PRICKLE1,0.528,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SEC23A,PRRC1,0.796,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
SFRP1,PTCH1,0.531,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
STK36,PTCH1,0.652,exclude,expressed,NA,FALSE,FALSE,0.0226638194743119,0
SHH,PTCH1,0.999,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,PTCH1,0.532,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
UBC,PTCH1,0.509,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
RUNX2,PTCH1,0.597,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
ZIC2,PTCH1,0.646,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
USP44,PTTG1,0.533,exclude,expressed,NA,FALSE,FALSE,0.103153146001007,0
UBC,PTTG1,0.527,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SRSF6,QKI,0.469,exclude,expressed,NA,FALSE,FALSE,0.190618583240151,0
SOX2,QKI,0.504,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
RAB5A,RAB11FIP1,0.506,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
SOWAHC,RAB11FIP1,0.47,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
RAB1A,RAB11FIP1,0.666,exclude,expressed,NA,FALSE,FALSE,-0.176847652444203,0
USO1,RAB1A,0.99,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
RAB5A,RAB1A,0.519,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
SEC23A,RAB1A,0.463,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
ULK1,RAB1A,0.933,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
SURF4,RAB1A,0.657,exclude,expressed,NA,FALSE,FALSE,-0.311065749609714,0
SCFD1,RAB1A,0.946,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
RAB5A,RAB31,0.633,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
TIAM1,RAB5A,0.406,exclude,expressed,NA,FALSE,FALSE,-0.273097556698402,0
SOX2,RAB5A,0.407,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ULK1,RAB5A,0.452,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
TBC1D9,RAB5A,0.691,exclude,expressed,NA,FALSE,FALSE,-0.0104900275560441,0
UNC5D,RASGEF1B,0.41,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
SMC5,REV3L,0.487,exclude,expressed,NA,FALSE,FALSE,-0.313023998322185,0
UBC,REV3L,0.544,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
S1PR1,RGS16,0.461,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
TIAM1,RHOU,0.479,exclude,expressed,NA,FALSE,FALSE,-0.273097556698402,0
TBC1D9,RNF150,0.447,exclude,expressed,NA,FALSE,FALSE,-0.0104900275560441,0
S1PR1,RORA,0.408,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
SOX2,RORA,0.492,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
WNT5B,RORA,0.628,exclude,expressed,NA,FALSE,FALSE,-0.456646223108817,0
UBC,RPLP1,0.648,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
ULK1,RRAGD,0.649,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
VCL,RRBP1,0.527,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
TPM4,RRBP1,0.66,exclude,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
SGCE,RTL1,0.436,exclude,expressed,NA,FALSE,FALSE,-0.0361709961423958,0
VCL,RUNX2,0.418,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
SFRP1,RUNX2,0.473,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
SMAD7,RUNX2,0.819,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
SHH,RUNX2,0.659,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,RUNX2,0.693,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ZNF521,RUNX2,0.761,exclude,expressed,NA,TRUE,FALSE,-0.320119502064726,0
SEM1,RUNX2,0.4,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
SLC1A5,RUNX2,0.412,exclude,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
SLC20A2,RUNX2,0.432,exclude,expressed,NA,FALSE,FALSE,0.0205433758696672,0
UBC,RUNX2,0.569,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SOX5,RUNX2,0.596,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
TGFBR1,RUNX2,0.675,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
TNRC6C,RXRA,0.514,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
TNRC6B,RXRA,0.516,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
TOX3,SALL1,0.509,exclude,expressed,NA,FALSE,FALSE,-0.0167013853875173,0
SMOC1,SALL1,0.481,exclude,expressed,NA,FALSE,FALSE,-0.724398421265092,0
SOX2,SALL1,0.891,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
USO1,SCFD1,0.97,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
ZFPL1,SCFD1,0.41,exclude,expressed,NA,FALSE,FALSE,-0.292652388463442,0
SEC23A,SCFD1,0.665,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
VGF,SCG3,0.661,exclude,expressed,NA,FALSE,FALSE,-0.196903112663474,0
USO1,SEC23A,0.704,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
SHH,SEM1,0.4,exclude,expressed,SHH,TRUE,FALSE,1,0
UBC,SEM1,0.808,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
TNC,SEMA3F,0.468,exclude,expressed,NA,FALSE,FALSE,-0.571965383598493,0
SLIT1,SEMA3F,0.533,exclude,expressed,tested,FALSE,FALSE,0.720732362812193,0
TFPI2,SFRP1,0.506,exclude,expressed,NA,FALSE,FALSE,-0.365312766025465,0
SHH,SFRP1,0.577,exclude,expressed,SHH,TRUE,FALSE,1,0
WNT5B,SFRP1,0.915,exclude,expressed,NA,FALSE,FALSE,-0.456646223108817,0
SSPN,SGCE,0.984,exclude,expressed,NA,FALSE,FALSE,0.0186252420936292,0
SHANK2,SHANK1,0.968,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
VAX2,SHH,0.422,exclude,expressed,NA,FALSE,TRUE,-0.0154678705258859,0.422
ZIC3,SHH,0.406,exclude,expressed,NA,FALSE,TRUE,-0.0447704860117507,0.406
STK36,SHH,0.663,exclude,expressed,NA,FALSE,TRUE,0.0226638194743119,0.663
WNT5B,SHH,0.418,exclude,expressed,NA,FALSE,TRUE,-0.456646223108817,0.418
TGFBR1,SHH,0.43,exclude,expressed,NA,FALSE,TRUE,0.0370457019540602,0.43
VAX1,SHH,0.48,exclude,expressed,NA,FALSE,TRUE,-0.242519199652834,0.48
UBC,SHH,0.522,exclude,expressed,NA,FALSE,TRUE,-0.0458791418425467,0.522
ULK3,SHH,0.55,exclude,expressed,NA,FALSE,TRUE,0.00971892984491926,0.55
SOX1,SHH,0.583,exclude,expressed,NA,FALSE,TRUE,-0.162904383925206,0.583
SP8,SHH,0.608,exclude,expressed,NA,FALSE,TRUE,-0.215100304702379,0.608
SOX2,SHH,0.824,exclude,expressed,NA,FALSE,TRUE,-0.328292680666988,0.824
ZIC2,SHH,0.864,exclude,expressed,NA,FALSE,TRUE,-0.827315284517877,0.864
STOM,SLC1A5,0.503,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
SLC3A2,SLC1A5,0.894,exclude,expressed,NA,FALSE,FALSE,-0.111953784736773,0
SLC20A2,SLC1A5,0.453,exclude,expressed,NA,FALSE,FALSE,0.0205433758696672,0
SLC38A7,SLC1A5,0.488,exclude,expressed,NA,FALSE,FALSE,0.0485799955960375,0
TMEM132B,SLC35F1,0.408,exclude,expressed,NA,FALSE,FALSE,-0.652169512330916,0
UNC5D,SLIT1,0.407,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
UBC,SMAD7,0.541,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
TGFBR1,SMAD7,0.999,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
TERF2IP,SMARCC2,0.432,exclude,expressed,NA,FALSE,FALSE,-0.0369398241508041,0
SOX2,SMARCC2,0.529,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
TOX3,SMOC1,0.453,exclude,expressed,NA,FALSE,FALSE,-0.0167013853875173,0
STOM,SOWAHC,0.402,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
SOX2,SOX1,0.771,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ZIC2,SOX1,0.403,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
SOX5,SOX1,0.597,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
USP44,SOX2,0.422,exclude,expressed,NA,FALSE,FALSE,0.103153146001007,0
ZIC3,SOX2,0.879,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
TGFBR1,SOX2,0.403,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
SOX5,SOX2,0.444,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
TNRC6C,SOX2,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
TNRC6B,SOX2,0.524,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
ZIC2,SOX2,0.581,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
XBP1,SOX5,0.442,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
ZNF385B,SPON1,0.405,exclude,expressed,NA,FALSE,FALSE,-0.451235793191611,0
UBC,SPRY1,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
ZNF362,STOM,0.41,exclude,expressed,NA,FALSE,FALSE,0.0292015950377686,0
SURF4,STOM,0.465,exclude,expressed,NA,FALSE,FALSE,-0.311065749609714,0
TPM1,TGFBR1,0.414,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
UBC,TGFBR1,0.574,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
TPM1,TIAM1,0.412,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
UBC,TLE2,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
